Date,HDFCBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS
2021-05-21,0.3219021392642545,0.1591200565472131,0.20718216672728426,0.2242823199307443
2021-05-24,0.3223988300289642,0.15297004354428978,0.20691121917817837,0.22407779583150875
2021-05-25,0.3271205261630753,0.15488562841128076,0.20934134734786966,0.22500778251593315
2021-05-26,0.32611713304283874,0.17479633469900685,0.20701662337360008,0.22966858112838526
2021-05-27,0.30333638494212517,0.1728187232523837,0.17737730604298885,0.221619104536415
2021-05-28,0.2984194372106969,0.162646091579668,0.24513833668009463,0.18289774384199073
2021-05-31,0.2936805789362024,0.1423345768274094,0.2585198787637863,0.14772021207822653
2021-06-01,0.29388222605275255,0.1421682530127648,0.25680382029314586,0.14632265177301507
2021-06-02,0.2919465092821499,0.14281015092183233,0.2516645882774354,0.14476938337688094
2021-06-03,0.2883647160385545,0.1416431081370872,0.25119467276117863,0.14429437190134123
2021-06-04,0.28602278045614044,0.14210753652661987,0.2543009565671528,0.1421059677233857
2021-06-07,0.28518904535686057,0.135768864894165,0.2560240392295459,0.14590832159897466
2021-06-08,0.28671591724587975,0.14176118239940252,0.25526966034223336,0.14597761254399858
2021-06-09,0.27904765482756183,0.14168304919491834,0.2547902521003578,0.14359487384901073
2021-06-10,0.26847057196198915,0.14187547579192783,0.2547693576473818,0.14372292175645676
2021-06-11,0.2684688766995689,0.1472851484852731,0.2564104928169706,0.15090358493059464
2021-06-14,0.23890431348956168,0.1484330422192135,0.25262444517870425,0.12669018851431033
2021-06-15,0.2394620948524013,0.1485348216605582,0.24401591853528798,0.12810613927146197
2021-06-16,0.2323242072313388,0.13585843558580307,0.24000074612865005,0.12804942824167748
2021-06-17,0.23490990203372347,0.13614938331338391,0.24000015109371667,0.12661171391413512
2021-06-18,0.23580981856956051,0.13221417012504058,0.23999569255927095,0.12879822667769672
2021-06-21,0.234940441656309,0.12971570284127143,0.23960239919986706,0.13081439352214566
2021-06-22,0.23533103160023344,0.12366302675593935,0.24034945899808832,0.132192820645579
2021-06-23,0.2320673920089831,0.12299577137694315,0.2438435307757289,0.13572353652439229
2021-06-24,0.23411896490329392,0.15355114823409613,0.2536569578676105,0.16032462584503737
2021-06-25,0.23167753941363148,0.14820573444825472,0.26397024468886576,0.15407376216559732
2021-06-28,0.20666268474984636,0.14954677731329916,0.264717840919496,0.16123837409442585
2021-06-29,0.19408778895081696,0.15310172251755624,0.26237790722491683,0.16102270265281293
2021-06-30,0.19029462646904793,0.15215943264081203,0.26359263404387706,0.1603763223798273
2021-07-01,0.18394567264696743,0.1613618165944362,0.2636411118415051,0.15805275213509015
2021-07-02,0.13005984976693555,0.16041958483853647,0.26557921786871613,0.1593182320164627
2021-07-05,0.13114351177585282,0.15761796736456274,0.2644634075595234,0.15961214683401345
2021-07-06,0.1378612819669535,0.163899332726973,0.26469229121621207,0.16537522176900288
2021-07-07,0.13770358955670434,0.15130493488727914,0.2662083342631478,0.1611335158199041
2021-07-08,0.14328636184635296,0.15252122500454066,0.2680351387034819,0.1612406652360477
2021-07-09,0.14271331508561774,0.1526017030677575,0.20642062405467107,0.1642868534209012
2021-07-12,0.14350644763215895,0.15758599788614838,0.1849078688039776,0.16451143027311574
2021-07-13,0.14645747321862224,0.15650975551929516,0.1860062104281183,0.16448655473978419
2021-07-14,0.1457777676044382,0.16116217440438052,0.18046432614766847,0.16433501374749349
2021-07-15,0.1482790828347636,0.16093050520122748,0.1797289385067081,0.16424997929873855
2021-07-16,0.14300535583038126,0.17031390502922292,0.1844631993772034,0.16453098768349889
2021-07-19,0.17433557878182093,0.17427463899363832,0.17703745936382137,0.16093406971076674
2021-07-20,0.17983432478071612,0.16982856309096514,0.17665672175403382,0.1613530279852175
2021-07-22,0.1802754025059739,0.18207751587226306,0.17462423009801303,0.16160312448233313
2021-07-23,0.1805444747769046,0.1822529452730724,0.17507859495038514,0.16097706338162807
2021-07-26,0.1806477566222328,0.17921092811410924,0.16981266864999933,0.1525370022543973
2021-07-27,0.1807783344325136,0.17844599924625176,0.16413383431486236,0.15288257633911126
2021-07-28,0.1841206902326289,0.1778032060849233,0.16418407168516413,0.15336131023507474
2021-07-29,0.18408442212697196,0.17816032008000218,0.1618056103609033,0.15286606323907123
2021-07-30,0.18206694493253323,0.17803466538950233,0.16229105123990847,0.14871921430324866
2021-08-02,0.17961677890170888,0.1804839831154184,0.17225938168741559,0.15664578539246915
2021-08-03,0.1806010019489016,0.18299169819308,0.17318427373669887,0.16664534383984855
2021-08-04,0.1916723470200986,0.18358285752744818,0.17528743139265002,0.1650347518430307
2021-08-05,0.19563673381683117,0.18172089869347494,0.1800215369120125,0.16133263890002517
2021-08-06,0.1919031261295671,0.15081934335853892,0.17760091019362353,0.1274385126358672
2021-08-09,0.1924114210169751,0.15015204474900223,0.16587350882042326,0.12786093217537406
2021-08-10,0.19207703367539522,0.15094496258827722,0.16468649732469462,0.12259289031886936
2021-08-11,0.19369691680638843,0.1492818489055028,0.16956108016091256,0.12286363830101428
2021-08-12,0.19393289668935196,0.14758711128156515,0.16694405404033338,0.12295949102485589
2021-08-13,0.19816789075915822,0.14372207547572013,0.17261827404110439,0.15589679597390502
2021-08-16,0.1976142943373628,0.14533789454434257,0.17139541291820062,0.15485519345588333
2021-08-17,0.19849174048295132,0.15506916420511857,0.16971062403944331,0.16658447394951115
2021-08-18,0.1828794745734692,0.1513626430566964,0.16605539087962576,0.15537913472102172
2021-08-20,0.1826372405314926,0.1516622343705843,0.16824260951282763,0.15565376205813028
2021-08-23,0.18012805746926816,0.15062390964415737,0.1668941556333083,0.1631100719762605
2021-08-24,0.1873845384317628,0.15586186164595606,0.16514942672904928,0.15592223729248195
2021-08-25,0.18445695922058486,0.15164371542926589,0.16586091309389206,0.15554684980033165
2021-08-26,0.18294390742200106,0.15270600148794078,0.16803082792078192,0.15440783824812052
2021-08-27,0.18339112141299688,0.14976353570714065,0.1663954754667025,0.15595265988551144
2021-08-30,0.18245098834783288,0.15202815728844984,0.173007362497402,0.15760176588898706
2021-08-31,0.18367163019299051,0.14169052936528329,0.1710724389319506,0.1643940059819089
2021-09-01,0.15105189404265967,0.14923455913572425,0.16914273359110274,0.17755776757648759
2021-09-02,0.13712684319229468,0.14948591685006116,0.17057066694794712,0.19473056663667923
2021-09-03,0.141026019644079,0.13334602064547485,0.20130652067179844,0.19504652704754108
2021-09-06,0.14225548727331178,0.14024138622818047,0.2011153282002257,0.1941718585837139
2021-09-07,0.13999906631387227,0.147106603292094,0.19332866402503365,0.19686160242713002
2021-09-08,0.140059278383866,0.14971018897807362,0.18948974278978978,0.2006607462685747
2021-09-09,0.1308309837442719,0.14993841160470037,0.1862452153012077,0.2006654844249117
2021-09-13,0.13500044183130566,0.149145805990437,0.20320986502922478,0.201170692242692
2021-09-14,0.13651899056722022,0.14895479659566135,0.19999141517721675,0.19628875162027873
2021-09-15,0.1360594016297504,0.1503506929418542,0.1960815381602593,0.19685377431303672
2021-09-16,0.13607071557594444,0.14656748517033158,0.20160117742061306,0.20079131218472507
2021-09-17,0.1290600514618828,0.1475638932664394,0.2100717769847217,0.21217363129181152
2021-09-20,0.1336195415808372,0.14770614331402787,0.20797590514537437,0.21290706540125104
2021-09-21,0.1345634837316836,0.1557736980987684,0.19388608452560213,0.21329446008213818
2021-09-22,0.13840109918672283,0.1546513958251333,0.19201419204922374,0.21385182059917932
2021-09-23,0.1535725969930559,0.15845260007268278,0.19984745398941894,0.21400648200853317
2021-09-24,0.15984134162155544,0.16151337100821703,0.19993586084104517,0.21433992252744583
2021-09-27,0.1637414270615201,0.1771597652737824,0.2008665408766852,0.21796464258673504
2021-09-28,0.1602691606815746,0.18249239113141516,0.19862288395908193,0.20744594622607374
2021-09-29,0.1660600771817809,0.18232927401526966,0.20129995609941054,0.20744751272173068
2021-09-30,0.1622644365403388,0.17199759785759675,0.2009693131654824,0.19947693147245255
2021-10-01,0.1643855681699341,0.17226439753256748,0.20117891619253603,0.2036278217720792
2021-10-04,0.16438455446681594,0.17441802037802814,0.19626004388852192,0.20554047093119052
2021-10-05,0.16428795711389826,0.17610500397637502,0.20093983072425314,0.20120262848167508
2021-10-06,0.15538900701221897,0.17663477261133917,0.21349282696731034,0.20091960027726322
2021-10-07,0.15569191583300399,0.17758920668689254,0.2132723451492324,0.20661105525159593
2021-10-08,0.15647396371152636,0.186571058755152,0.2331778697216018,0.20816749871930113
2021-10-11,0.16440606087685317,0.19212952550791604,0.23529622484043322,0.27999959817169434
2021-10-12,0.16152156759394123,0.1915295700524407,0.23189799560170712,0.28079900335970637
2021-10-13,0.16076588083055807,0.1955644095723819,0.22995479176436678,0.2720237666469972
2021-10-14,0.1798191903697425,0.1890658577556291,0.23017377075109935,0.2681707271158057
2021-10-18,0.18291103839214148,0.2272217655508727,0.22961998650191975,0.2509548647453579
2021-10-19,0.18235048646732577,0.23080951957974014,0.20407769772636344,0.2508706772701722
2021-10-20,0.18340956120468516,0.22932940482440983,0.20648804246805533,0.25099016651911166
2021-10-21,0.1834253289448299,0.23996926047992437,0.22672499171706206,0.25627280063137076
2021-10-22,0.18330177562385705,0.24586857690228436,0.22592335714697592,0.2558943664680549
2021-10-25,0.18827908181608682,0.24686191076742545,0.2283558853599284,0.2550695421023821
2021-10-26,0.18629393756868678,0.24750337650599555,0.2232476189014647,0.2500664512956124
2021-10-27,0.18681253391646738,0.25053258600977196,0.22793349105368044,0.2472317483319637
2021-10-28,0.2084754022632666,0.2510442480123569,0.23177102350214845,0.2431601565685902
2021-10-29,0.20844070934672362,0.25823309679276896,0.2381191438078675,0.2419961548987028
2021-11-01,0.20841347936784863,0.2636444905607993,0.2325994556424873,0.25044412260610344
2021-11-02,0.20372504740256828,0.26358662390546705,0.2375742268138087,0.2508560876313393
2021-11-03,0.20880755957008743,0.25842633958736344,0.23865727979766688,0.24824825242171658
2021-11-04,0.20636565244280236,0.2586070498194253,0.23743015408482554,0.2491622647904949
2021-11-08,0.19547492695998095,0.2596091389771553,0.22684078101779961,0.2487757497158462
2021-11-09,0.1934319018005849,0.2572900857231371,0.22769114827677578,0.24881726196097545
2021-11-10,0.1900613050668312,0.24690938391840378,0.2247754210260317,0.2483896391652897
2021-11-11,0.18975039436077049,0.23960663587111827,0.22323401218483382,0.2459899041522908
2021-11-12,0.18678290333611822,0.2509604860397581,0.22592165740331419,0.24847911749334206
2021-11-15,0.18701861406100945,0.24832135503507674,0.2264549563429531,0.2500501688090937
2021-11-16,0.1865238608732662,0.24698830509007214,0.23694125824852738,0.24827519013665267
2021-11-17,0.18875958612794874,0.2469711738187959,0.2415880130230079,0.24626933017350303
2021-11-18,0.1885990705992729,0.24713287360720532,0.23309706508552105,0.2421511385368798
2021-11-22,0.1887647194580952,0.24707069328906364,0.25951336382280077,0.24207825586534834
2021-11-23,0.18885759457037074,0.24940608851045643,0.26093523293258425,0.23116724471551714
2021-11-24,0.18892781123652397,0.2533436272947364,0.23254163302381228,0.22699242013728865
2021-11-25,0.17932594776332336,0.25070244534163466,0.2977695499003852,0.14155673078548545
2021-11-26,0.18976953455918338,0.25635268654093796,0.3094210583847864,0.140245405235054
2021-11-29,0.19048096548991317,0.25315021921202524,0.3101393004587273,0.14936620137543755
2021-11-30,0.16434394605786082,0.25442779978421387,0.3115481610501004,0.14922312799805218
2021-12-01,0.16652468734093934,0.21736173809722956,0.3225023388344541,0.152034558399272
2021-12-02,0.16899995796351336,0.2194228349685215,0.32177637811180143,0.16114906941591592
2021-12-03,0.1687912003015117,0.21825968439386004,0.33041311030934356,0.15976903265877476
2021-12-06,0.16840916365723385,0.2145240652579032,0.3250453716322506,0.16959740925357208
2021-12-07,0.17560950350279758,0.20910134791098747,0.32641480050385885,0.17143651073478705
2021-12-08,0.18311963356635125,0.21916357496937733,0.32997318495530303,0.17414359816160652
2021-12-09,0.18839622339184653,0.21900220091716438,0.3260057625680272,0.1753670775010446
2021-12-10,0.18811486272245445,0.21537879743254298,0.32469887763571736,0.17710222978036233
2021-12-13,0.16998649407058244,0.21231914723167836,0.32792937527098276,0.16792096930275482
2021-12-14,0.16975620081339018,0.20187191283259923,0.32290691984666436,0.1659040059862276
2021-12-15,0.16296567008652327,0.1975817828095262,0.3228289450004435,0.16060206132367835
2021-12-16,0.1628448838378142,0.20645200891904944,0.32338638344370035,0.16068763092041355
2021-12-17,0.16461800319160338,0.22008686088260387,0.3312589727643524,0.1606379129632668
2021-12-20,0.18296964817878136,0.2239451767838329,0.3382118570672514,0.16209707432691373
2021-12-21,0.1868397705763424,0.21999235543505635,0.34194469817658457,0.16687828730946636
2021-12-22,0.18263858096052654,0.22059278255051964,0.34910022819254405,0.16754886826224488
2021-12-23,0.1810950000874422,0.22541587661025816,0.3469410975754843,0.16745323360450287
2021-12-24,0.18102652421825968,0.22465358011962258,0.34710413361343784,0.1674497801692663
2021-12-27,0.183011318472367,0.21226001791965282,0.3432362973420604,0.1659606808508885
2021-12-28,0.18437720542316802,0.21417391678052836,0.3456837047352216,0.16499931225088246
2021-12-29,0.1841929698292287,0.21435319857491558,0.3399890691146625,0.16554600471040856
2021-12-30,0.18328420409545182,0.21400440094867854,0.33840939464049546,0.16423314270292905
2021-12-31,0.18649383428902858,0.21359051766647358,0.33841738886960543,0.15789797378784465
2022-01-03,0.1987353477081425,0.21003399539637804,0.31575217260107774,0.1652506612818263
2022-01-04,0.19941709216506517,0.20504715341581076,0.32115810687849855,0.17018292132709736
2022-01-05,0.21062761837852695,0.21130166384045784,0.3178352390134345,0.17022315384631703
2022-01-06,0.21596045362470623,0.2136213988108775,0.27241501571320204,0.17765874211103921
2022-01-07,0.2042965316115421,0.20567232473121175,0.2567194966903914,0.17915324867929208
2022-01-10,0.20383732470032007,0.21196066278658318,0.2543910990910675,0.1756592053172288
2022-01-11,0.20306998023712602,0.2110312357963997,0.25118922238632446,0.17604058702863667
2022-01-12,0.20345354546874694,0.21258015521325102,0.2521381325168934,0.18058648259186713
2022-01-13,0.2073811843108532,0.20807893649364226,0.25199622613166445,0.17587861587708825
2022-01-14,0.20831483561502426,0.209842064785649,0.23439199699007057,0.18137735246175493
2022-01-17,0.21252402305729037,0.19384600512272654,0.2260513261440143,0.15690644600684142
2022-01-18,0.20880976467024892,0.1974973475652238,0.22929451306249507,0.15773847878654446
2022-01-19,0.2024119826052457,0.208362791726987,0.22589564362087924,0.1669186349837334
2022-01-20,0.19695217195121348,0.22060364359254528,0.2281493813619198,0.18026335647194894
2022-01-21,0.19837480117567063,0.229521608611569,0.22814220854424613,0.17882123665840252
2022-01-24,0.20831526866322622,0.24226256589152653,0.25040141706854546,0.18449913980701935
2022-01-25,0.20773931230965387,0.2430917646495651,0.24790814332872924,0.18444767390882014
2022-01-27,0.20919231040230415,0.2520958228189981,0.2515037823148313,0.20341321851739824
2022-01-28,0.21029344751382714,0.24355606163776927,0.248317693300774,0.205516954836534
2022-01-31,0.2086913280334155,0.2455461945704488,0.24441673951926968,0.2081404354945522
2022-02-01,0.1853205840412034,0.2515163489770857,0.23030726961230874,0.21107902695833314
2022-02-02,0.19335515808701267,0.25191863701575473,0.22682894258711364,0.21116164407685162
2022-02-03,0.19667584884941924,0.26245192000680395,0.2198561054480468,0.212997509330564
2022-02-04,0.1968788448380831,0.2560660147559189,0.22140717925880538,0.21233080736811916
2022-02-07,0.22600241491580428,0.25826004649105394,0.2217375445358218,0.21465186187633936
2022-02-08,0.2253108909617037,0.2582491295240172,0.22745728460957798,0.21604077551443376
2022-02-09,0.23527162738270607,0.2582190647469045,0.22735507062123858,0.21625742931990258
2022-02-10,0.2399065253480282,0.2654511318708846,0.22730332209042184,0.21601878894089996
2022-02-11,0.24023475810356465,0.2746693996166293,0.22100878262326487,0.2221170017486448
2022-02-14,0.2541556457195121,0.28054939737361445,0.2256641012455668,0.2242485650995014
2022-02-15,0.2567925358305581,0.29937388935214143,0.24283509915780183,0.22531721694734905
2022-02-16,0.25623420718920553,0.29922668128014496,0.23353037483584707,0.21921159454703307
2022-02-17,0.24645666935777105,0.2891573144455891,0.23620304683100496,0.2195774653751736
2022-02-18,0.24273275120284307,0.28783374467929096,0.22871360427890675,0.2160383749784478
2022-02-21,0.24258598941978893,0.29147651979703254,0.2293510626864658,0.22017473645211938
2022-02-22,0.24270294283225174,0.2845280815945999,0.22963016014992194,0.24061400201176603
2022-02-23,0.2426875116262217,0.28492688534922267,0.22898251511038673,0.238235530630743
2022-02-24,0.28713280951268916,0.29936606404646293,0.2544797961899791,0.2666029996797285
2022-02-25,0.2949297527091344,0.2991666430528286,0.257401362271984,0.28715305332950936
2022-02-28,0.2974172763577721,0.29660258354103225,0.2780421980381786,0.28271612903986815
2022-03-02,0.3113289337454325,0.29553878024638297,0.2825917367625728,0.2785036567315801
2022-03-03,0.31035147268615076,0.298084160845534,0.2816968515465263,0.27851357868967574
2022-03-04,0.3101622305152054,0.2891528290968997,0.2877426582855139,0.27561194587053095
2022-03-07,0.3199728488823973,0.2843303542072777,0.30174164296492867,0.2706854964528902
2022-03-08,0.31839228283531107,0.2860290955204463,0.3016058737566188,0.2898998584424145
2022-03-09,0.3306736445293321,0.2793450113042519,0.32254080777644506,0.2883332672829492
2022-03-10,0.3347499712314359,0.2780993765525362,0.3259277648880125,0.28838942437177106
2022-03-11,0.334402915161623,0.2661229081768019,0.32273827876740424,0.273718184455729
2022-03-14,0.34820975314122005,0.2846443630972584,0.32333362165701085,0.27409938139654005
2022-03-15,0.34683317361826227,0.2877468274011748,0.3247811087260571,0.27390375617971785
2022-03-16,0.3499376081664907,0.29204335708743323,0.3283126679825923,0.27391263594425685
2022-03-17,0.3494640361320072,0.2974525896362566,0.34121177629607197,0.27042102067476886
2022-03-21,0.3486049099644435,0.2850023369569733,0.3391945953857616,0.27164813838508306
2022-03-22,0.348523039350621,0.288845135841296,0.3444989001683508,0.2790636794250459
2022-03-23,0.3326450708252349,0.28576916488317006,0.34342553311823876,0.2780861010323819
2022-03-24,0.3403768702004993,0.2860172226823359,0.3430091709582396,0.27836552032785905
2022-03-25,0.33287421107153686,0.28595551954161186,0.34225071433863596,0.2800016628479947
2022-03-28,0.327750751187317,0.2821657504307638,0.34260375994387104,0.2798675400609068
2022-03-29,0.3305751953771831,0.26829237714951837,0.3423634646170583,0.27364686513806963
2022-03-30,0.32345745748130084,0.25726311174235567,0.340165657749288,0.2727080143305811
2022-03-31,0.31118939022398057,0.24211614205381354,0.3327549517271979,0.2644520886550817
2022-04-01,0.31957616537185707,0.24189507667059504,0.33268217893462365,0.2649339171150281
2022-04-04,0.4309248497555975,0.24422348087538434,0.33152539582156604,0.26420489170816347
2022-04-05,0.44129381090451864,0.24484768237310597,0.3338293465952697,0.26632352201979953
2022-04-06,0.454647474554412,0.24944805517498575,0.33200577953140215,0.2639328268622967
2022-04-07,0.458925227056095,0.2517477123984635,0.3367713956541097,0.24790787966386027
2022-04-08,0.45848539336350025,0.25155368180615567,0.3380184862422419,0.246948005145857
2022-04-11,0.4299515727481269,0.2389403136079913,0.2986463946340623,0.20333936884714623
2022-04-12,0.42410460672728184,0.24178071345617624,0.30557540295484803,0.17926059886486348
2022-04-13,0.4235084720579167,0.23951579603264475,0.2934940497266799,0.1797203746627507
2022-04-18,0.43308887886029973,0.32006830730294444,0.29099821551284716,0.21014917635434652
2022-04-19,0.4475889062176465,0.33362968337116533,0.30714210658649405,0.2151042348945779
2022-04-20,0.4483029142513379,0.33817628830244695,0.30579185224508304,0.22636079867163733
2022-04-21,0.44060351249217167,0.3424933987758419,0.2822584609069071,0.23063086586690476
2022-04-22,0.4427982421673907,0.3385728474872891,0.2847523092982462,0.2107804445801679
2022-04-25,0.4330990927958382,0.33276852683804087,0.2628884576316859,0.21530430988214377
2022-04-26,0.43083644147357275,0.33496759294011696,0.2710110639846467,0.21517255698412782
2022-04-27,0.43074032648810073,0.3370605053474586,0.27120389550497437,0.2149763809550275
2022-04-28,0.4192329746069537,0.32049580719279996,0.2725835822036226,0.21273235181950115
2022-04-29,0.41894486756364013,0.314237071526132,0.263667499859608,0.211314274310278
2022-05-02,0.4178909681005991,0.30048842936525605,0.2627628880336999,0.20461617100532883
2022-05-04,0.42290558672763184,0.2984884377840678,0.2695280171595759,0.20947870374916314
2022-05-05,0.4223971136770613,0.31835404505535736,0.27626860496958566,0.20939488016458907
2022-05-06,0.42698576540620137,0.3162823383403986,0.26854181081147466,0.20860823359687353
2022-05-09,0.4268703203701467,0.3239838239273046,0.29277347606367365,0.20874009449218317
2022-05-10,0.4255660475464003,0.32184809818847687,0.2930070748994726,0.20537287394895848
2022-05-11,0.42573616033023665,0.32330227543758583,0.2931565569092151,0.20435517713717213
2022-05-12,0.42989414371179413,0.32323654175623495,0.2957440196940815,0.20425500503340485
2022-05-13,0.42766763307970984,0.3209810029994246,0.298467067842223,0.20459877604213228
2022-05-16,0.4253192020683065,0.31706226290638495,0.2915019745301212,0.2039029418941947
2022-05-17,0.42632805304444327,0.3260443542622961,0.3171631435955803,0.21634086651127213
2022-05-18,0.4185703161369269,0.3256352644989557,0.31631580877108306,0.21521568023936555
2022-05-19,0.28191019881008994,0.35281539978733323,0.3221872225061032,0.26082492533356094
2022-05-20,0.29108463403473006,0.3622557624908005,0.36447529292569614,0.2596593636456393
2022-05-23,0.2780655685473987,0.3643800178556683,0.3649391675813697,0.2604131756235608
2022-05-24,0.27744781909018834,0.36586917843166933,0.3611296902530348,0.2572353357893201
2022-05-25,0.2793841702869032,0.3669100148347106,0.3580302876758593,0.26802870477199625
2022-05-26,0.29334450584317034,0.3660941972917389,0.35909198029985734,0.2757209768517262
2022-05-27,0.2996044410024642,0.3777904321402206,0.3549750845678134,0.27895699089051645
2022-05-30,0.29597505789640327,0.40441521113765644,0.36840560019262103,0.30023194032017375
2022-05-31,0.2625475421362878,0.34844377395615306,0.3703373503848594,0.282190743426473
2022-06-01,0.23589421443824715,0.3357316529192792,0.3536068223077864,0.2787842187215205
2022-06-02,0.236187119227627,0.33746592122032426,0.35753991873854013,0.2757009391479632
2022-06-03,0.23298521968370717,0.3332043591460902,0.35588298665987333,0.26902968232671426
2022-06-06,0.22913089417576382,0.3287548582361137,0.35522412328828423,0.2689060106170557
2022-06-07,0.2310903397489048,0.328717002132966,0.34819030522270966,0.27007679284869285
2022-06-08,0.230939625935769,0.32640900920704635,0.34125420423255226,0.27300097408364876
2022-06-09,0.23186939883760677,0.324039369109261,0.35066225667154766,0.2735199430382682
2022-06-10,0.2389441155849507,0.3264162675117075,0.3587905685692901,0.2778104844766123
2022-06-13,0.242726738227546,0.3401156281976217,0.3615418773605396,0.3002064700428359
2022-06-14,0.24028624770790535,0.33961582718818434,0.3631056578982461,0.3001677445402092
2022-06-15,0.22015458001374563,0.3410987634208672,0.3536719214637735,0.29688052396864334
2022-06-16,0.22711588844014846,0.3279195919821402,0.3514786625311745,0.29893241193321085
2022-06-17,0.2155750903322043,0.3207938790494322,0.35267708766950556,0.29595220766639857
2022-06-20,0.2277478126216472,0.3216859802067198,0.3375086298522792,0.2969608780998109
2022-06-21,0.2251641443934587,0.33082706844075666,0.33604467552873246,0.31379908773661724
2022-06-22,0.22506025659770262,0.32840722777803577,0.3471248545332713,0.31364198199855164
2022-06-23,0.21481101858389046,0.3286969558007146,0.34510877817152397,0.3240678850747511
2022-06-24,0.21593367524275958,0.3292888240985682,0.34595696005411397,0.3242058662002863
2022-06-27,0.21425147788642043,0.3352776773219037,0.346160242528153,0.32334472793002866
2022-06-28,0.21514928273015163,0.33038118337755373,0.32638813738439293,0.3163823704090738
2022-06-29,0.21523953702024595,0.33155246760828777,0.33168726499867657,0.3171150026736139
2022-06-30,0.2056100104133654,0.28958109465763676,0.324175433435161,0.2753021557995619
2022-07-01,0.19206007360129068,0.28620844157867936,0.3458345027138705,0.2771892874161291
2022-07-04,0.1876031311264234,0.2855624553961568,0.34587215935957666,0.285070161948623
2022-07-05,0.18538379982585232,0.2808622534673138,0.3468110174152313,0.2840640028983933
2022-07-06,0.1882113028073427,0.2737651989527821,0.3473310349605199,0.2723689802862896
2022-07-07,0.17695538534426097,0.2730156676683277,0.3473881521727646,0.2681583092116489
2022-07-08,0.1687444167206649,0.2646384813723734,0.3474937156704747,0.26733942614841816
2022-07-11,0.1686286209767446,0.24425394078286294,0.3329553821943217,0.27917533018019847
2022-07-12,0.16923748022124835,0.25279534906881523,0.3318469686192006,0.2798697932713228
2022-07-13,0.18297190024504714,0.24899550892329594,0.334584808577319,0.2820795510823948
2022-07-14,0.1824816854078597,0.24277625432795877,0.3171060598704469,0.27392470314133965
2022-07-15,0.1840831569759088,0.2407884837344572,0.309244105421518,0.2726869209309146
2022-07-18,0.18646586493515774,0.2713407341949771,0.3115983099291898,0.28400826242837623
2022-07-19,0.1836385061986959,0.2680324685903414,0.3125662498907138,0.2803647165685641
2022-07-20,0.18713517017591935,0.27472061160139793,0.32244827757752254,0.2924981609074522
2022-07-21,0.1859611427462503,0.27524613452561325,0.30974167541904757,0.291869815425209
2022-07-22,0.18921655311658778,0.2697427440105252,0.3007127521669472,0.28720315797476365
2022-07-25,0.18027308016064278,0.24717676809680794,0.31004463390097753,0.2608760361325609
2022-07-26,0.1765835974876719,0.26737546771215637,0.30869877478291846,0.2647656222796641
2022-07-27,0.17648780349237475,0.26708753071681324,0.30738639822492647,0.27386946659486505
2022-07-28,0.1639690073153638,0.2747764163588511,0.30948709860645474,0.27447360438063684
2022-07-29,0.16573141814680561,0.27810154373503504,0.31417047561467293,0.2706404388455208
2022-08-01,0.15347433910637628,0.27427753846476216,0.3191295311876894,0.2703596597514282
2022-08-02,0.1568144327436036,0.26702287450265527,0.3159001792712995,0.2553281447270817
2022-08-03,0.1553959482897424,0.2672588437421526,0.3030084863850197,0.25822698694246327
2022-08-04,0.1557259918693406,0.271833542963094,0.3016029134789081,0.24717870082407603
2022-08-05,0.15259668346940145,0.27045839645892394,0.302736959762464,0.2467245543694641
2022-08-08,0.16620228174071291,0.2642586461322489,0.30464824337702867,0.24621833485082845
2022-08-10,0.1633694984005151,0.2672253115810433,0.3025685760281928,0.246999849842072
2022-08-11,0.16549123364128787,0.2647385478881404,0.2967924963282905,0.25195762698850166
2022-08-12,0.16585017278207978,0.27046070300143815,0.29993163428585184,0.25167890930504416
2022-08-16,0.16751566840482834,0.269153332451613,0.20639277085650298,0.24880967457170192
2022-08-17,0.16745561319215582,0.26918789099473406,0.20643408893402176,0.2371380381664159
2022-08-18,0.1666968263305994,0.27204499977756313,0.20599156437360394,0.237149484319508
2022-08-19,0.1702087735978503,0.271646615294661,0.2121289956169891,0.23442529706640217
2022-08-22,0.17188141576021534,0.27537906073896334,0.20941445331621836,0.23546800784205613
2022-08-23,0.172451771907139,0.28187148443515786,0.21233764645837205,0.24284580411437126
2022-08-24,0.17211411290369832,0.269424816500914,0.2109023387749629,0.2006370855325616
2022-08-25,0.16980894668427973,0.2624052317493303,0.21122128857267802,0.2017075198416813
2022-08-26,0.15079119956806042,0.26232922113423196,0.2035774618414458,0.19558343382373658
2022-08-29,0.16034494101827287,0.28620761294145947,0.2055524238562701,0.2110915200641716
2022-08-30,0.18219969525801585,0.29226962673495305,0.20875787427548523,0.22158883017077968
2022-09-01,0.18141691742616925,0.27238500014881556,0.22854592489453096,0.22621231646613493
2022-09-02,0.18206555347161607,0.27301952741511576,0.23159737644709416,0.22609467700805
2022-09-05,0.18019172968061856,0.26604163334449143,0.2227881687385722,0.20904567386633915
2022-09-06,0.18040148849760682,0.26342719067369397,0.22316203292985953,0.20872006382152566
2022-09-07,0.1711173935010025,0.2592871927379714,0.2236388659799737,0.2098304793344425
2022-09-08,0.1727464171763057,0.2621917791722826,0.19865000198693986,0.21063488763668795
2022-09-09,0.17232104106826446,0.25051514532529406,0.20015251813044765,0.2092238104943734
